modelName,chipPath,trueLabel,predLabel,confidence,prob_crazing,prob_inclusion,prob_patches,prob_pitted_surface,prob_rolled-in_scale,prob_scratches
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_246_bb02.png,crazing,crazing,0.9923093318939209,0.9923093318939209,0.0020911083556711674,0.0004993416368961334,0.0024362315889447927,0.0018949140794575214,0.0007690766360610723
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_246_bb03.png,crazing,crazing,0.9942065477371216,0.9942065477371216,0.00045024591963738203,2.7201616831007414e-05,0.00441837077960372,0.0006917442660778761,0.00020580936688929796
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_247_bb00.png,crazing,crazing,0.9991564750671387,0.9991564750671387,0.0003576083399821073,9.272041643271223e-05,0.0001849837863119319,0.00019189959857612848,1.6440837498521432e-05
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_247_bb01.png,crazing,crazing,0.9964130520820618,0.9964130520820618,0.0008022572146728635,0.00201819627545774,0.0005656105349771678,0.00017939231474883854,2.1502055460587144e-05
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_247_bb02.png,crazing,crazing,0.9968716502189636,0.9968716502189636,0.0007765046902932227,0.0002615134872030467,0.001160442945547402,0.0008717293967492878,5.8023582823807374e-05
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_248_bb00.png,crazing,crazing,0.9996378421783447,0.9996378421783447,0.00017011287854984403,3.3219392207683995e-05,0.00012380520638544112,2.578451130830217e-05,9.276292075810488e-06
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_248_bb01.png,crazing,crazing,0.9989022016525269,0.9989022016525269,0.0004830082762055099,0.0003592454013414681,7.815643039066344e-05,0.00015486842312384397,2.2427326257457025e-05
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_248_bb02.png,crazing,crazing,0.9992914199829102,0.9992914199829102,0.0003885098558384925,0.00010088390990858898,0.00011733346036635339,6.678162753814831e-05,3.4942269849125296e-05
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_249_bb00.png,crazing,crazing,0.9952492713928223,0.9952492713928223,0.0018785055726766586,0.002378421602770686,0.00020177652186248451,7.79503388912417e-05,0.00021408895554486662
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_249_bb01.png,crazing,crazing,0.9997032284736633,0.9997032284736633,0.00011015302879968658,7.610586180817336e-05,3.481659587123431e-05,7.416159496642649e-05,1.4757347344129812e-06
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_249_bb02.png,crazing,crazing,0.9986386895179749,0.9986386895179749,0.0004062365333084017,0.0005269511602818966,0.000407974497647956,8.891258403309621e-06,1.1216709935979452e-05
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_250_bb00.png,crazing,crazing,0.9946227073669434,0.9946227073669434,0.0019290680065751076,0.0008502348209731281,0.0007871271809563041,0.0009981218026950955,0.0008127203909680247
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_250_bb01.png,crazing,crazing,0.9995579123497009,0.9995579123497009,0.0001894757297122851,0.0001718106504995376,4.161566903349012e-05,3.4360065910732374e-05,4.83881012769416e-06
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_250_bb02.png,crazing,crazing,0.9976529479026794,0.9976529479026794,0.0009089682134799659,0.0008066601003520191,0.0005840743542648852,1.9972550944657996e-05,2.7399581085774116e-05
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_251_bb00.png,crazing,crazing,0.9977996945381165,0.9977996945381165,0.00043706048745661974,0.0004451276909094304,0.001171759213320911,0.00012813269859179854,1.820932448026724e-05
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_251_bb01.png,crazing,crazing,0.999723494052887,0.999723494052887,2.917017809522804e-05,0.00024704818497411907,6.863345447527536e-08,7.588529626900709e-08,8.21723205035596e-08
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_251_bb02.png,crazing,crazing,0.9968155026435852,0.9968155026435852,0.00033134306431747973,0.0019839531742036343,0.00011891197937075049,0.0007472498109564185,3.0271523883129703e-06
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_252_bb00.png,crazing,crazing,0.9968814849853516,0.9968814849853516,0.000630697701126337,0.002302084118127823,9.483386384090409e-05,7.488316623494029e-05,1.6039290130720474e-05
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_252_bb01.png,crazing,crazing,0.9989157915115356,0.9989157915115356,0.0005298733594827354,0.0002695434377528727,0.00022971609723754227,2.1012745492043905e-05,3.4034856071230024e-05
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_252_bb02.png,crazing,crazing,0.9995042085647583,0.9995042085647583,0.00015776649524923414,0.00021591410040855408,9.386312012793496e-05,2.4042561562964693e-05,4.209694907331141e-06
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_253_bb00.png,crazing,crazing,0.9993583559989929,0.9993583559989929,4.4412616261979565e-05,0.0005941640119999647,9.828395377553534e-07,1.7439557495890767e-06,2.983027229674917e-07
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_253_bb01.png,crazing,crazing,0.9984517097473145,0.9984517097473145,0.0001397452870151028,0.0007046318496577442,0.00011524397268658504,0.0005851737223565578,3.574716401999467e-06
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_253_bb02.png,crazing,crazing,0.9981424808502197,0.9981424808502197,8.078648534137756e-05,0.0017428467981517315,2.7104520086140838e-06,3.078101872233674e-05,3.363605287631799e-07
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_254_bb00.png,crazing,crazing,0.9962692260742188,0.9962692260742188,0.001312725362367928,0.0007081287330947816,0.0011382173979654908,0.000491532904561609,8.021081885090098e-05
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_255_bb00.png,crazing,crazing,0.9983736276626587,0.9983736276626587,0.0005307128303684294,8.242432522820309e-05,0.0007577236392535269,0.00017968291649594903,7.571822061436251e-05
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_255_bb01.png,crazing,crazing,0.9989731311798096,0.9989731311798096,0.0005750414566136897,0.00020072670304216444,0.00018795125652104616,1.985705239349045e-05,4.31659645983018e-05
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_255_bb02.png,crazing,crazing,0.9988425970077515,0.9988425970077515,0.0004245977324899286,0.0005311193526722491,0.00014665535127278417,2.926752858911641e-05,2.5692379495012574e-05
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_256_bb00.png,crazing,crazing,0.9980650544166565,0.9980650544166565,0.0009912874083966017,0.00013853641576133668,0.0003380656708031893,0.00021453030058182776,0.00025253029889427125
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_256_bb01.png,crazing,crazing,0.9967772364616394,0.9967772364616394,0.0009765292052179575,0.0005013411282561719,0.0013330810470506549,0.00026672749663703144,0.0001450502750230953
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_256_bb02.png,crazing,crazing,0.9987420439720154,0.9987420439720154,0.0002990281209349632,0.00010496883624000475,0.0007500997744500637,6.223256059456617e-05,4.1537583456374705e-05
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_257_bb00.png,crazing,crazing,0.995934247970581,0.995934247970581,0.000581646163482219,0.0007383610354736447,0.0025432046968489885,0.00014754143194295466,5.4901818657526746e-05
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_257_bb01.png,crazing,crazing,0.7348396182060242,0.7348396182060242,0.044106293469667435,0.00581726897507906,0.005962814204394817,0.031130462884902954,0.17814356088638306
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_257_bb02.png,crazing,crazing,0.9944907426834106,0.9944907426834106,0.0017224225448444486,0.00019475174485705793,0.001384795643389225,0.0006641769432462752,0.0015430974308401346
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_258_bb00.png,crazing,crazing,0.998488187789917,0.998488187789917,0.0003303050762042403,0.0002410445740679279,0.0008217598078772426,6.08069785812404e-05,5.784683526144363e-05
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_258_bb01.png,crazing,crazing,0.9997856020927429,0.9997856020927429,0.0001096783162211068,4.984415500075556e-05,3.202272637281567e-05,2.0737295926664956e-05,2.09995846489619e-06
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_259_bb00.png,crazing,crazing,0.9985287189483643,0.9985287189483643,0.0003159264160785824,0.0003400560817681253,0.0007260433048941195,3.106826261500828e-05,5.818791760248132e-05
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_259_bb01.png,crazing,crazing,0.9972585439682007,0.9972585439682007,0.000629777554422617,0.00021263791131787002,0.0017444782424718142,7.50765684642829e-05,7.941455987747759e-05
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_259_bb02.png,crazing,crazing,0.9980199337005615,0.9980199337005615,0.00033764526597224176,0.0013345687184482813,0.00023361886269412935,6.172910798341036e-05,1.2542104741442017e-05
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_260_bb00.png,crazing,crazing,0.9989014863967896,0.9989014863967896,0.00023256050189957023,0.00022483535576611757,0.0003989140677731484,0.00022814178373664618,1.4070782526687253e-05
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_260_bb01.png,crazing,crazing,0.9983823299407959,0.9983823299407959,0.0004385857901070267,0.0002461785334162414,0.000863811990711838,3.669730358524248e-05,3.2537940569454804e-05
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_261_bb00.png,crazing,crazing,0.9994420409202576,0.9994420409202576,0.00023958703968673944,0.00012563336349558085,0.00016478718316648155,1.1009815352736041e-05,1.708340823824983e-05
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_261_bb01.png,crazing,crazing,0.998427152633667,0.998427152633667,0.00024972783285193145,0.0009793044300749898,9.787049930309877e-05,0.00023958765086717904,6.31415969110094e-06
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_261_bb02.png,crazing,crazing,0.9985713958740234,0.9985713958740234,0.0006094041164033115,0.00016492210852447897,0.00030243294895626605,0.0002846176503226161,6.72197129460983e-05
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_262_bb00.png,crazing,crazing,0.9997139573097229,0.9997139573097229,0.00015300342056434602,7.546020788140595e-05,3.9134502003435045e-05,1.2650380085688084e-05,5.83510382057284e-06
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_262_bb01.png,crazing,crazing,0.9977444410324097,0.9977444410324097,0.0006720495875924826,0.0006723059923388064,0.0005413618055172265,0.00034968083491548896,2.024042623816058e-05
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_262_bb02.png,crazing,crazing,0.9996302127838135,0.9996302127838135,0.00011261094914516434,9.583627252141014e-05,3.598620241973549e-05,0.00012284127296879888,2.455987896610168e-06
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_263_bb00.png,crazing,crazing,0.9996258020401001,0.9996258020401001,0.00018926610937342048,1.7185648175654933e-05,0.00012552711996249855,3.098610250162892e-05,1.1189273209311068e-05
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_263_bb01.png,crazing,crazing,0.9985456466674805,0.9985456466674805,0.000350336980773136,9.631193825043738e-05,0.0005443799891509116,0.0004192290944047272,4.417672971612774e-05
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_264_bb00.png,crazing,crazing,0.9987736344337463,0.9987736344337463,0.00040112031274475157,0.00010102490341523662,0.0005271745030768216,0.0001662040886003524,3.093445411650464e-05
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_264_bb01.png,crazing,crazing,0.9986044764518738,0.9986044764518738,0.0004006822709925473,2.7839039830723777e-05,0.0005083618452772498,5.944871008978225e-05,0.00039919765549711883
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_265_bb00.png,crazing,crazing,0.9971492886543274,0.9971492886543274,0.0006880670553073287,0.00010679317347239703,0.001087931334041059,0.0008549767080694437,0.00011294095747871324
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_265_bb01.png,crazing,crazing,0.9995403289794922,0.9995403289794922,0.00015156259178183973,3.7927195080555975e-05,0.00019167274876963347,7.288806955330074e-05,5.635616616928019e-06
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_266_bb00.png,crazing,crazing,0.9979584217071533,0.9979584217071533,0.0005836033960804343,5.403750037658028e-05,0.0009832545183598995,0.00016137880447786301,0.00025932854623533785
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_266_bb01.png,crazing,crazing,0.9908413887023926,0.9908413887023926,0.0011047226144000888,0.0028816077392548323,0.004835477564483881,0.00028336080140434206,5.3473293519346043e-05
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_267_bb00.png,crazing,crazing,0.9983571171760559,0.9983571171760559,0.000502483919262886,6.277246575336903e-05,0.0004941815859638155,0.0005179899744689465,6.554369610967115e-05
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_267_bb01.png,crazing,crazing,0.9992839694023132,0.9992839694023132,0.0003895849222317338,0.00011102333519374952,7.104415271896869e-05,0.00012237820192240179,2.2107933546067216e-05
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_267_bb02.png,crazing,crazing,0.9994909763336182,0.9994909763336182,9.41235339269042e-05,0.0003714232298079878,1.105866704165237e-05,3.177728649461642e-05,6.731678467986058e-07
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_268_bb00.png,crazing,crazing,0.9940541386604309,0.9940541386604309,0.0005642061587423086,0.00020857150957453996,0.004890363197773695,0.0002231633843621239,5.966921162325889e-05
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_268_bb01.png,crazing,crazing,0.9879447221755981,0.9879447221755981,0.0016339540015906096,0.0035125429276376963,0.006737447809427977,0.0001420775952283293,2.9243663448141888e-05
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_268_bb02.png,crazing,crazing,0.9990193843841553,0.9990193843841553,0.0004624844586942345,0.0001610082108527422,0.00022312349756248295,9.707569552119821e-05,3.6917881516274065e-05
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_269_bb00.png,crazing,crazing,0.9995402097702026,0.9995402097702026,0.00011300961341476068,0.00022445556533057243,5.840087396791205e-05,6.196314643602818e-05,1.967410526049207e-06
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_269_bb01.png,crazing,crazing,0.9985852241516113,0.9985852241516113,0.0006945506320334971,0.00036829960299655795,0.00020624948956537992,0.0001119002336054109,3.375089727342129e-05
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_269_bb02.png,crazing,crazing,0.9989521503448486,0.9989521503448486,0.0003060538729187101,0.0003730037424247712,9.131152182817459e-05,0.00027089903596788645,6.619285613851389e-06
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_270_bb00.png,crazing,crazing,0.9963601231575012,0.9963601231575012,0.0014676247956231236,0.0016238450771197677,0.00047989777522161603,1.8773416741169058e-05,4.965685002389364e-05
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_270_bb01.png,crazing,crazing,0.9987282156944275,0.9987282156944275,0.00027806550497189164,3.54108378814999e-05,0.0008604973554611206,5.5094496929086745e-05,4.278297274140641e-05
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_270_bb02.png,crazing,crazing,0.9994788765907288,0.9994788765907288,0.0002471896295901388,0.00019059321493841708,4.709322820417583e-05,3.0165485441102646e-05,6.035669230186613e-06
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_271_bb00.png,crazing,crazing,0.9972735047340393,0.9972735047340393,0.0007063352968543768,0.0001065826290869154,0.001475874101743102,0.0002445426071062684,0.00019309876370243728
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_271_bb01.png,crazing,crazing,0.9995249509811401,0.9995249509811401,0.00012393840006552637,0.00031522929202765226,6.925444267835701e-06,2.7927540941163898e-05,1.000112206384074e-06
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_271_bb02.png,crazing,crazing,0.997554361820221,0.997554361820221,0.0006913749384693801,5.976413012831472e-05,0.001150568132288754,0.00036724036908708513,0.00017664128972683102
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_271_bb03.png,crazing,crazing,0.9928910732269287,0.9928910732269287,0.0018364894203841686,0.0009992960840463638,0.0037847463972866535,0.0003842005680780858,0.00010420254693599418
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_272_bb00.png,crazing,crazing,0.999133288860321,0.999133288860321,0.00037031355896033347,0.0001872735156212002,0.00026961034745909274,1.5093921319930814e-05,2.4462731744279154e-05
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_272_bb01.png,crazing,crazing,0.9992972612380981,0.9992972612380981,0.0004201152187306434,0.00017612261581234634,5.5728214647388086e-05,1.744142900861334e-05,3.339064642204903e-05
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_272_bb02.png,crazing,crazing,0.9792177677154541,0.9792177677154541,0.00091873126802966,0.0004972934257239103,0.01833556778728962,0.0008549518533982337,0.00017568288603797555
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_273_bb00.png,crazing,crazing,0.9738392233848572,0.9738392233848572,0.0006573583814315498,0.00026358378818258643,0.024304496124386787,0.0008202080498449504,0.00011519758845679462
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_273_bb01.png,crazing,crazing,0.9929723739624023,0.9929723739624023,0.0023465186823159456,0.0009126441436819732,0.000790813472121954,0.00022770541545469314,0.002749902894720435
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_273_bb02.png,crazing,crazing,0.9982509016990662,0.9982509016990662,0.0003787670284509659,0.00016837124712765217,0.0008362708613276482,0.00031152364681474864,5.405895717558451e-05
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_274_bb00.png,crazing,crazing,0.9972171783447266,0.9972171783447266,0.000729766848962754,0.0016601585084572434,0.0003386958851478994,3.570291301002726e-05,1.8550625100033358e-05
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_274_bb01.png,crazing,crazing,0.9988656044006348,0.9988656044006348,0.00046765123261138797,5.160765067557804e-05,0.000432467320933938,0.00012300089292693883,5.9712823713198304e-05
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_274_bb02.png,crazing,crazing,0.9964374303817749,0.9964374303817749,0.0012831344502046704,0.0007698839763179421,0.000936494383495301,0.0003898693830706179,0.00018330084276385605
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_274_bb03.png,crazing,crazing,0.8675641417503357,0.8675641417503357,0.006781427655369043,0.11314522475004196,0.00031106852111406624,0.012044303119182587,0.00015385253936983645
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_275_bb00.png,crazing,crazing,0.9985365867614746,0.9985365867614746,0.00023400141799356788,0.0011853872565552592,2.4585064238635823e-05,1.4925238247087691e-05,4.613536930264672e-06
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_275_bb01.png,crazing,crazing,0.9966813921928406,0.9966813921928406,0.001224652398377657,0.0006357713136821985,0.0008034408674575388,0.0004046711837872863,0.00025004433700814843
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_275_bb02.png,crazing,crazing,0.9994706511497498,0.9994706511497498,0.00013792482786811888,1.3651510926138144e-05,0.00033889373298734426,2.120590943377465e-05,1.7608286725590006e-05
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_276_bb00.png,crazing,crazing,0.9981847405433655,0.9981847405433655,0.0007218565442599356,0.00039003585698083043,0.000388720742193982,0.0002531470381654799,6.147789827082306e-05
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_276_bb01.png,crazing,crazing,0.9991897940635681,0.9991897940635681,0.0002645538479555398,0.0004559342924039811,2.7973717806162313e-05,5.6722106819506735e-05,5.056318968854612e-06
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_277_bb00.png,crazing,crazing,0.9959633350372314,0.9959633350372314,0.0014468533918261528,0.000692022847943008,0.0015824594302102923,0.00024097130517475307,7.42619376978837e-05
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_277_bb01.png,crazing,crazing,0.9990472197532654,0.9990472197532654,0.00038104812847450376,0.00020151957869529724,0.0001416960294591263,0.0002162940363632515,1.2291273378650658e-05
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_278_bb00.png,crazing,crazing,0.9956307411193848,0.9956307411193848,0.0014495489886030555,0.001454921206459403,0.0002408313303021714,0.0011120873969048262,0.00011191208614036441
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_278_bb01.png,crazing,crazing,0.9936448335647583,0.9936448335647583,0.0004900784697383642,0.00013916775060351938,0.005331236869096756,0.0003160242922604084,7.867936801631004e-05
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_278_bb02.png,crazing,crazing,0.9978485107421875,0.9978485107421875,0.0008773398585617542,0.0001000271295197308,0.0007288588676601648,0.00015547712973784655,0.00028974685119464993
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_278_bb03.png,crazing,crazing,0.9846166372299194,0.9846166372299194,0.005086014047265053,0.001928529585711658,0.0013334553223103285,0.004623522982001305,0.0024118495639413595
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_279_bb00.png,crazing,crazing,0.9976270794868469,0.9976270794868469,0.0003103403723798692,0.00017810084682423621,0.0018109952798113227,5.204025001148693e-05,2.140793003491126e-05
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_279_bb01.png,crazing,crazing,0.9992959499359131,0.9992959499359131,0.0003720723034348339,9.950563980964944e-05,0.00017668124928604811,3.862119774566963e-05,1.716258702799678e-05
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_280_bb00.png,crazing,crazing,0.9998362064361572,0.9998362064361572,5.0619048124644905e-05,0.00010114444012288004,8.336280188814271e-06,2.776035444185254e-06,9.070013220480178e-07
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_281_bb00.png,crazing,crazing,0.9985170960426331,0.9985170960426331,0.0004299370921216905,7.439791806973517e-05,0.0006379326223395765,0.0002683810889720917,7.22144395695068e-05
resnet18,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_281_bb01.png,crazing,crazing,0.9992559552192688,0.9992559552192688,0.00035487039713189006,7.540427759522572e-05,0.00020139681873843074,7.942631054902449e-05,3.292802648502402e-05
