chip_path,true_label,pred_label,confidence,prob_crazing,prob_inclusion,prob_patches,prob_pitted_surface,prob_rolled-in_scale,prob_scratches
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_249_bb01.png,crazing,crazing,0.9999356269836426,0.9999356269836426,2.9400320272543468e-05,3.3170457754749805e-05,5.286014470584632e-07,1.161779778158234e-06,9.872689332723894e-08
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_249_bb02.png,crazing,crazing,0.9989763498306274,0.9989763498306274,0.0004256481770426035,0.000528582138940692,5.801940642413683e-05,3.3819785585365025e-06,8.023413101909682e-06
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_250_bb00.png,crazing,crazing,0.9901219010353088,0.9901219010353088,0.006100219674408436,0.0008163065649569035,4.724217069451697e-05,5.504250293597579e-05,0.0028593293391168118
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_250_bb01.png,crazing,crazing,0.9998660087585449,0.9998660087585449,8.280409383587539e-05,4.768544386024587e-05,1.3285085742609226e-06,1.5733727423139499e-06,6.489661927844281e-07
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_250_bb02.png,crazing,crazing,0.9967231154441833,0.9967231154441833,0.0018936923006549478,0.001264167483896017,1.1905395695066545e-05,4.774844001076417e-06,0.00010246169404126704
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_251_bb00.png,crazing,crazing,0.9979202151298523,0.9979202151298523,0.000198361900402233,0.0004723056626971811,0.0013460954651236534,5.9115391195518896e-05,3.954415660700761e-06
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_251_bb01.png,crazing,crazing,0.9995332956314087,0.9995332956314087,0.00010358214058214799,0.00036223590723238885,1.2215437550366914e-08,3.170045559386381e-08,9.087149805964145e-07
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_251_bb02.png,crazing,crazing,0.9998452663421631,0.9998452663421631,2.2635722416453063e-05,3.047180871362798e-05,1.984018672374077e-05,8.164491009665653e-05,7.433722259975184e-08
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_252_bb00.png,crazing,crazing,0.9996024966239929,0.9996024966239929,7.39856404834427e-05,0.00032302842009812593,4.8091173709963186e-08,9.34086301640491e-08,3.7059186297483393e-07
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_252_bb01.png,crazing,crazing,0.9984704852104187,0.9984704852104187,0.0007679962436668575,0.000724464189261198,3.3522082958370447e-06,1.814672600630729e-06,3.189361814293079e-05
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_252_bb02.png,crazing,crazing,0.9997615218162537,0.9997615218162537,7.152894977480173e-05,0.0001650264166528359,1.050230821419973e-06,3.5555206068238476e-07,4.482373583414301e-07
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_253_bb00.png,crazing,crazing,0.999902606010437,0.999902606010437,3.66917229257524e-05,5.807857451145537e-05,1.2832795164285926e-06,1.1621359590208158e-06,1.880253961417111e-07
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_253_bb01.png,crazing,crazing,0.999822199344635,0.999822199344635,1.598658309376333e-05,3.1326730095315725e-05,1.6120851796586066e-05,0.00011431783059379086,1.110551082206257e-07
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_253_bb02.png,crazing,crazing,0.9997565150260925,0.9997565150260925,3.3793094189604744e-05,0.00019791572412941605,1.0393134743935661e-06,1.0655284313543234e-05,8.92828779797128e-08
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_254_bb00.png,crazing,crazing,0.9990078806877136,0.9990078806877136,0.00028300427948124707,0.0005477790255099535,0.00011568970512598753,3.9669288526056334e-05,6.028920324752107e-06
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_255_bb00.png,crazing,crazing,0.9977509379386902,0.9977509379386902,0.0016315850662067533,0.00037007551873102784,2.524090450606309e-05,1.2174918992968742e-05,0.00021005290909670293
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_255_bb01.png,crazing,crazing,0.9976701140403748,0.9976701140403748,0.0008449740125797689,0.0014310015831142664,2.8889273835375207e-06,2.4653766104165697e-06,4.851620178669691e-05
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_255_bb02.png,crazing,crazing,0.9984826445579529,0.9984826445579529,0.0008739912300370634,0.0005936254747211933,6.386312179529341e-06,3.2496441235707607e-06,4.023541259812191e-05
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_256_bb00.png,crazing,crazing,0.9971556663513184,0.9971556663513184,0.0017220653826370835,0.0008288106182590127,3.6478745641943533e-06,5.472365046443883e-06,0.0002843409893102944
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_256_bb01.png,crazing,crazing,0.9981739521026611,0.9981739521026611,0.0007740385481156409,0.0009850349742919207,1.0345966984459665e-05,4.12294275520253e-06,5.253043491393328e-05
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_256_bb02.png,crazing,crazing,0.9989665746688843,0.9989665746688843,0.00045643033809028566,0.0005501076229847968,7.504720088036265e-06,1.8659287661648705e-06,1.758331745804753e-05
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_257_bb00.png,crazing,crazing,0.9988382458686829,0.9988382458686829,0.00039563971222378314,0.0005367008270695806,0.00020823211525566876,1.1058296877308749e-05,1.0190917237196118e-05
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_257_bb01.png,crazing,crazing,0.4657546281814575,0.4657546281814575,0.088261678814888,0.007004966028034687,0.0015248270938172936,0.0009055832051672041,0.4365483820438385
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_257_bb02.png,crazing,crazing,0.9693478941917419,0.9693478941917419,0.013918677344918251,0.002571774646639824,0.0002526890311855823,0.00010224887228105217,0.013806614093482494
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_258_bb00.png,crazing,crazing,0.9989941716194153,0.9989941716194153,0.0003255665360484272,0.0006513249827548862,1.428873019904131e-05,3.259644927311456e-06,1.1471740435808897e-05
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_258_bb01.png,crazing,crazing,0.9998319149017334,0.9998319149017334,5.962825889582746e-05,0.0001078172426787205,9.186602767385921e-08,1.7005316976792528e-07,3.138740680697083e-07
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_259_bb00.png,crazing,crazing,0.9983939528465271,0.9983939528465271,0.0006675474578514695,0.0008452307083643973,4.2611216485966e-05,6.91216746417922e-06,4.368195004644804e-05
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_259_bb01.png,crazing,crazing,0.9977545142173767,0.9977545142173767,0.0016575668705627322,0.0003371765778865665,9.092891559703276e-05,1.7069076420739293e-05,0.00014271060354076326
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_259_bb02.png,crazing,crazing,0.9984305500984192,0.9984305500984192,0.00020304076315369457,0.001359852496534586,2.802911012622644e-06,1.3407816368271597e-06,2.404183760518208e-06
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_260_bb00.png,crazing,crazing,0.9996398687362671,0.9996398687362671,0.00017900850798469037,0.00011577658005990088,3.418695996515453e-05,2.7872689315699972e-05,3.2606726563244592e-06
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_260_bb01.png,crazing,crazing,0.9988678693771362,0.9988678693771362,0.0006892558885738254,0.0003730255994014442,3.462809763732366e-05,4.8923097892839e-06,3.0317700293380767e-05
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_261_bb00.png,crazing,crazing,0.9992844462394714,0.9992844462394714,0.00032872907468117774,0.0003757479425985366,1.370453674098826e-06,6.463996555794438e-07,9.13684198167175e-06
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_261_bb01.png,crazing,crazing,0.9997668862342834,0.9997668862342834,5.6054988817777485e-05,0.00016935085295699537,2.0821532871195814e-06,5.128595148562454e-06,4.709349923359696e-07
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_261_bb02.png,crazing,crazing,0.998039186000824,0.998039186000824,0.0012744496343657374,0.0005610164953395724,5.776347279606853e-06,7.371661922661588e-06,0.0001122913381550461
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_262_bb00.png,crazing,crazing,0.9995985627174377,0.9995985627174377,0.00024454935919493437,3.874165486195125e-05,7.805696805007756e-05,3.386611570022069e-05,6.322219178400701e-06
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_262_bb01.png,crazing,crazing,0.9986615180969238,0.9986615180969238,0.0006952833500690758,0.0003619622439146042,0.00017167703481391072,9.7756324976217e-05,1.1859866390295792e-05
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_262_bb02.png,crazing,crazing,0.9998868703842163,0.9998868703842163,3.3309108403045684e-05,1.96864584722789e-05,8.145438187057152e-06,5.167800554772839e-05,2.500822802176117e-07
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_263_bb00.png,crazing,crazing,0.9994396567344666,0.9994396567344666,0.00045656986185349524,5.020831304136664e-05,2.1251715224934742e-05,1.2905142284580506e-05,1.9529808923834935e-05
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_263_bb01.png,crazing,crazing,0.9987824559211731,0.9987824559211731,0.0007439476903527975,0.0002429624437354505,0.0001415049482602626,4.4471082219388336e-05,4.452387656783685e-05
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_264_bb00.png,crazing,crazing,0.9998565912246704,0.9998565912246704,7.602387631777674e-05,6.637860496994108e-05,2.0078363149877987e-07,2.9440610660458333e-07,4.808360927199828e-07
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_264_bb01.png,crazing,crazing,0.9983312487602234,0.9983312487602234,0.0010352631798014045,0.0004980181693099439,3.294860289315693e-05,1.0350588127039373e-05,9.212770237354562e-05
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_265_bb00.png,crazing,crazing,0.9978864789009094,0.9978864789009094,0.0014390882570296526,0.00023877332569099963,0.00012655241880565882,0.00018676961190067232,0.00012237032933626324
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_265_bb01.png,crazing,crazing,0.9997290968894958,0.9997290968894958,0.00013539781502913684,0.0001264206221094355,3.982277121394873e-06,3.7897241327300435e-06,1.2004231848550262e-06
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_266_bb00.png,crazing,crazing,0.9989370703697205,0.9989370703697205,0.0007107173441909254,0.00024165828654076904,5.35196450073272e-05,1.4236472452466842e-05,4.275789615348913e-05
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_266_bb01.png,crazing,crazing,0.9991760849952698,0.9991760849952698,0.00029442456434480846,0.0004950262373313308,2.8533027943922207e-05,3.3134153909486486e-06,2.6285417789040366e-06
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_267_bb00.png,crazing,crazing,0.9983750581741333,0.9983750581741333,0.001294317888095975,0.00010705535532906651,6.213433516677469e-05,4.87910547235515e-05,0.00011250409443164244
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_267_bb01.png,crazing,crazing,0.9995062351226807,0.9995062351226807,0.0003568567626643926,0.00011614249524427578,3.431563300182461e-06,3.4063070870615775e-06,1.3829701856593601e-05
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_267_bb02.png,crazing,crazing,0.9999299049377441,0.9999299049377441,2.2989413992036134e-05,2.8630469387280755e-05,6.024306458130013e-06,1.2338437954895198e-05,1.1023216472949571e-07
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_268_bb00.png,crazing,crazing,0.9989932179450989,0.9989932179450989,0.00032369475229643285,0.00036585130146704614,0.0002746255195233971,3.594043664634228e-05,6.681777904304909e-06
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_268_bb01.png,crazing,crazing,0.9987806677818298,0.9987806677818298,0.00024768643197603524,0.0009154672152362764,4.9295009375782683e-05,4.938108759233728e-06,1.9335550405230606e-06
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_268_bb02.png,crazing,crazing,0.998763918876648,0.998763918876648,0.0005693453131243587,0.0006337667582556605,4.533847004495328e-06,3.2866876154002966e-06,2.5150558940367773e-05
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_269_bb00.png,crazing,crazing,0.9998251795768738,0.9998251795768738,3.026966987818014e-05,5.830153895658441e-05,1.865769263531547e-05,6.742933328496292e-05,2.1618669165945903e-07
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_269_bb01.png,crazing,crazing,0.998451828956604,0.998451828956604,0.0006581933703273535,0.00015240811626426876,0.0005123737500980496,0.00019531814905349165,2.9975612051202916e-05
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_269_bb02.png,crazing,crazing,0.9998086094856262,0.9998086094856262,4.715362229035236e-05,3.6919605918228626e-05,1.2767412954417523e-05,9.418603440281004e-05,3.4858442177210236e-07
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_270_bb00.png,crazing,crazing,0.9976856708526611,0.9976856708526611,0.0006689717411063612,0.001622605137526989,2.8480267246777657e-06,1.2721818620775593e-06,1.862771387095563e-05
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_270_bb01.png,crazing,crazing,0.999409556388855,0.999409556388855,0.00035776899312622845,0.0001903213415062055,2.5745259335963055e-05,4.775961315317545e-06,1.187640373245813e-05
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_270_bb02.png,crazing,crazing,0.9996852874755859,0.9996852874755859,2.935441443696618e-05,0.0002853277837857604,1.254498283032035e-08,1.5381168338990392e-08,6.359504567399199e-08
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_271_bb00.png,crazing,crazing,0.9924448132514954,0.9924448132514954,0.004927449859678745,0.00046896381536498666,0.0010429113171994686,0.00015165422519203275,0.0009642161894589663
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_271_bb01.png,crazing,crazing,0.9998173117637634,0.9998173117637634,6.917141581652686e-05,0.00010449843102833256,4.14320584241068e-06,4.1092662286246195e-06,7.979169822647236e-07
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_271_bb02.png,crazing,crazing,0.9965032339096069,0.9965032339096069,0.0027125803753733635,0.0002274163271067664,3.452612872933969e-05,2.926566594396718e-05,0.0004931319854222238
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_271_bb03.png,crazing,crazing,0.9982654452323914,0.9982654452323914,0.000670053472276777,0.0007229437469504774,0.0002705143124330789,5.449818854685873e-05,1.658971632423345e-05
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_272_bb00.png,crazing,crazing,0.9993439316749573,0.9993439316749573,0.00021893011580687016,0.00043177601764909923,1.0600073210298433e-06,4.6388825580834236e-07,3.8035225315979915e-06
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_272_bb01.png,crazing,crazing,0.9991182684898376,0.9991182684898376,0.000263543042819947,0.0006115752039477229,1.3725622238780488e-07,3.0014675189704576e-07,6.10046345173032e-06
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_272_bb02.png,crazing,crazing,0.9914972186088562,0.9914972186088562,0.0032211418729275465,0.001236644689925015,0.003472033655270934,0.00021068107162136585,0.0003622656222432852
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_273_bb00.png,crazing,crazing,0.9905905723571777,0.9905905723571777,0.0007246257737278938,0.00044387817615643144,0.0077927084639668465,0.0004081348888576031,4.0101262129610404e-05
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_273_bb01.png,crazing,crazing,0.9429820775985718,0.9429820775985718,0.016996629536151886,0.002498483285307884,0.00018468925554770976,9.924460755428299e-05,0.03723888471722603
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_273_bb02.png,crazing,crazing,0.999776303768158,0.999776303768158,0.00014157283294480294,7.839194586267695e-05,6.971246762077499e-07,6.755262802471407e-07,2.3160100681707263e-06
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_274_bb00.png,crazing,crazing,0.9984671473503113,0.9984671473503113,0.0004936231998726726,0.0010145223932340741,1.3587991816166323e-05,1.8595612800709205e-06,9.302738362748642e-06
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_274_bb01.png,crazing,crazing,0.9969894289970398,0.9969894289970398,0.00218540383502841,0.0003993544087279588,5.3189800382824615e-05,1.9614966731751338e-05,0.0003530254471115768
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_274_bb02.png,crazing,crazing,0.9953592419624329,0.9953592419624329,0.0027971232775598764,0.0012309984304010868,0.00014653410471510142,3.261072561144829e-05,0.00043342032586224377
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_274_bb03.png,crazing,crazing,0.9725140929222107,0.9725140929222107,0.002805652329698205,0.023754706606268883,0.0003105545765720308,0.0004689797933679074,0.00014599609130527824
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_275_bb00.png,crazing,crazing,0.9996050000190735,0.9996050000190735,2.9429642381728627e-05,0.00036522833397611976,1.4509079448998818e-07,7.134529056429528e-08,1.0293826591123434e-07
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_275_bb01.png,crazing,crazing,0.9954535961151123,0.9954535961151123,0.002938536461442709,0.0010257785907015204,2.753324224613607e-05,1.824596074584406e-05,0.0005362844676710665
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_275_bb02.png,crazing,crazing,0.9992840886116028,0.9992840886116028,0.00040220769005827606,0.00026390800485387444,2.6602436264511198e-05,5.512108145921957e-06,1.7826934708864428e-05
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_276_bb00.png,crazing,crazing,0.9952660799026489,0.9952660799026489,0.0011817790800705552,0.00012928912474308163,0.0030435235239565372,0.00029239998548291624,8.700041507836431e-05
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_276_bb01.png,crazing,crazing,0.9993579983711243,0.9993579983711243,0.00039209777605719864,0.0001392732810927555,5.39824141014833e-05,4.440984776010737e-05,1.2196494935778901e-05
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_277_bb00.png,crazing,crazing,0.9992145299911499,0.9992145299911499,0.0005777202313765883,0.00015778500528540462,1.8053335224976763e-05,1.3827327165927272e-05,1.801187318051234e-05
/Users/christopherbrantner/local/work/projects/toyVisionModel/outputs/chips/validation/crazing/crazing_277_bb01.png,crazing,crazing,0.9996732473373413,0.9996732473373413,0.0001228417531820014,0.00018511088273953646,4.634116066881688e-06,1.2478401913540438e-05,1.7140409909188747e-06
