modelName,chipPath,trueLabel,predLabel,confidence,prob_crazing,prob_inclusion,prob_patches,prob_pitted_surface,prob_rolled-in_scale,prob_scratches
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_248_bb02.png,crazing,crazing,0.995075523853302,0.995075523853302,0.00014242736506275833,0.0009997505694627762,0.003488510847091675,0.0002184309996664524,7.540477236034349e-05
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_249_bb00.png,crazing,crazing,0.9970412850379944,0.9970412850379944,7.264560554176569e-05,0.00047081016236916184,0.0021073592361062765,0.00018510199151933193,0.00012288987636566162
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_249_bb01.png,crazing,crazing,0.9951552152633667,0.9951552152633667,8.059272659011185e-05,0.0007544242544099689,0.0036894488148391247,0.00022770704526919872,9.27479486563243e-05
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_249_bb02.png,crazing,crazing,0.9960474371910095,0.9960474371910095,3.1846364436205477e-05,0.0003486888308543712,0.0032260874286293983,0.00015647131658624858,0.00018939099390991032
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_250_bb00.png,crazing,crazing,0.9946521520614624,0.9946521520614624,0.00010886530071729794,0.0008789015118964016,0.003991910722106695,0.00027453823713585734,9.37469449127093e-05
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_250_bb01.png,crazing,crazing,0.994856595993042,0.994856595993042,7.075927715050057e-05,0.00048644881462678313,0.004013232886791229,0.00046288646990433335,0.00010998979996656999
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_250_bb02.png,crazing,crazing,0.9904037714004517,0.9904037714004517,0.0001359658781439066,0.0006798595422878861,0.008498837240040302,0.00020922721887473017,7.245409506140277e-05
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_251_bb00.png,crazing,crazing,0.9825617074966431,0.9825617074966431,0.00012301679817028344,0.00037394408718682826,0.01596710830926895,0.0008613169775344431,0.00011284425272606313
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_251_bb01.png,crazing,crazing,0.9900654554367065,0.9900654554367065,0.00019250312470830977,0.006378936115652323,0.0026050962042063475,0.0002469348255544901,0.0005111677455715835
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_251_bb02.png,crazing,crazing,0.9698174595832825,0.9698174595832825,0.0007650075131095946,0.002906989539042115,0.011378546245396137,0.014890841208398342,0.0002411173190921545
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_252_bb00.png,crazing,crazing,0.9937916398048401,0.9937916398048401,0.00014170512440614402,0.00219549098983407,0.0034372895024716854,0.0003064131014980376,0.00012754452473018318
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_252_bb01.png,crazing,crazing,0.9946849346160889,0.9946849346160889,8.14303130027838e-05,0.0004941645893268287,0.0045358468778431416,0.00014333381841424853,6.013216625433415e-05
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_252_bb02.png,crazing,crazing,0.9938197731971741,0.9938197731971741,5.818571662530303e-05,0.0003093541890848428,0.00534196849912405,0.0003501758328638971,0.00012057993444614112
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_253_bb00.png,crazing,crazing,0.8798201084136963,0.8798201084136963,0.0017702500335872173,0.1110280454158783,0.0035049531143158674,0.0007240477716550231,0.0031526247039437294
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_253_bb01.png,crazing,crazing,0.8200618028640747,0.8200618028640747,0.0203426294028759,0.022047806531190872,0.06684251874685287,0.06763605028390884,0.0030692662112414837
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_253_bb02.png,crazing,crazing,0.9402622580528259,0.9402622580528259,0.0013465480878949165,0.05056207999587059,0.003242823528125882,0.0007549597066827118,0.003831317415460944
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_254_bb00.png,crazing,crazing,0.9872906804084778,0.9872906804084778,0.00012482402962632477,0.0005056543159298599,0.011408355087041855,0.0005721707129850984,9.830570343183354e-05
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_255_bb00.png,crazing,crazing,0.9782679080963135,0.9782679080963135,7.925140380393714e-05,0.00018515338888391852,0.02017437107861042,0.0007412847480736673,0.0005520496633835137
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_255_bb01.png,crazing,crazing,0.9958721995353699,0.9958721995353699,8.147582411766052e-05,0.000486331176944077,0.0033256958704441786,0.00012852500367444009,0.0001057078770827502
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_255_bb02.png,crazing,crazing,0.9967603087425232,0.9967603087425232,6.586041126865894e-05,0.0004384620115160942,0.002527480712160468,0.0001249661872861907,8.288989192806184e-05
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_256_bb00.png,crazing,crazing,0.9906865954399109,0.9906865954399109,0.00011245761561440304,0.00044368673115968704,0.008455841802060604,0.0001700161083135754,0.00013136873894836754
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_256_bb01.png,crazing,crazing,0.990107536315918,0.990107536315918,4.2007672163890675e-05,0.00018021886353380978,0.00920789409428835,0.00024332043540198356,0.00021893630037084222
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_256_bb02.png,crazing,crazing,0.9962508082389832,0.9962508082389832,4.5927656174171716e-05,0.0002216412831330672,0.0029785113874822855,0.0003273862530477345,0.00017568215844221413
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_257_bb00.png,crazing,crazing,0.9926665425300598,0.9926665425300598,8.271361002698541e-05,0.0003290683380328119,0.006338492501527071,0.000456605019280687,0.00012656139733735472
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_257_bb01.png,crazing,crazing,0.9918157458305359,0.9918157458305359,0.0002942806459031999,0.0012591766426339746,0.0059580495581030846,0.0006096623837947845,6.31748407613486e-05
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_257_bb02.png,crazing,crazing,0.9949327111244202,0.9949327111244202,8.194636029656976e-05,0.0003239366633351892,0.004294745158404112,0.0002994321985170245,6.717357609886676e-05
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_258_bb00.png,crazing,crazing,0.9947150349617004,0.9947150349617004,9.410454367753118e-05,0.000536678300704807,0.004412003327161074,0.0001639533875277266,7.815413846401498e-05
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_258_bb01.png,crazing,crazing,0.9845585227012634,0.9845585227012634,0.00014783044753130525,0.0009155161678791046,0.014016223140060902,0.00023334863362833858,0.0001285951875615865
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_259_bb00.png,crazing,crazing,0.9902223348617554,0.9902223348617554,0.00011765629460569471,0.00054046546574682,0.008678526617586613,0.00033456162782385945,0.00010638883395586163
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_259_bb01.png,crazing,crazing,0.9802587032318115,0.9802587032318115,0.00013309730275068432,0.00041974749183282256,0.01865825243294239,0.00028804782778024673,0.00024215287703555077
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_259_bb02.png,crazing,crazing,0.9951406717300415,0.9951406717300415,5.7312958233524114e-05,0.0004675201198551804,0.003906539641320705,0.0002978123666252941,0.00013016191951464862
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_260_bb00.png,crazing,crazing,0.9882586002349854,0.9882586002349854,9.653968299971893e-05,0.00036507571348920465,0.010040407069027424,0.0011190103832632303,0.00012042318121530116
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_260_bb01.png,crazing,crazing,0.9892041087150574,0.9892041087150574,0.00026000809157267213,0.0007621370605193079,0.008939697407186031,0.0007764247711747885,5.764508750871755e-05
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_261_bb00.png,crazing,crazing,0.9901131391525269,0.9901131391525269,0.00021585094509646297,0.0005756904138252139,0.008269600570201874,0.0007702126749791205,5.5515738495159894e-05
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_261_bb01.png,crazing,crazing,0.9912983179092407,0.9912983179092407,0.00016487315588165075,0.0015113740228116512,0.006203628610819578,0.0007049203850328922,0.00011690901010297239
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_261_bb02.png,crazing,crazing,0.9969202280044556,0.9969202280044556,2.844242044375278e-05,0.0002673023263923824,0.0025215079076588154,0.0001195632285089232,0.00014300704060588032
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_262_bb00.png,crazing,crazing,0.9886400699615479,0.9886400699615479,0.00020410623983480036,0.008448225446045399,0.0019538302440196276,0.0002569580974522978,0.000496869208291173
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_262_bb01.png,crazing,crazing,0.9941468238830566,0.9941468238830566,0.00019948546832893044,0.0018666064133867621,0.003240831196308136,0.00044448679545894265,0.00010178387310588732
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_262_bb02.png,crazing,crazing,0.9856591820716858,0.9856591820716858,0.00038038415368646383,0.009353087283670902,0.002943461062386632,0.0008817726629786193,0.0007821342442184687
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_263_bb00.png,crazing,crazing,0.9929224252700806,0.9929224252700806,0.00011589279893087223,0.0009437449625693262,0.005265350919216871,0.0006387516623362899,0.00011384139361325651
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_263_bb01.png,crazing,crazing,0.992344319820404,0.992344319820404,0.00010725522588472813,0.0008720865589566529,0.0062904953956604,0.00029214442474767566,9.368823521072045e-05
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_264_bb00.png,crazing,crazing,0.9916178584098816,0.9916178584098816,4.7850953706074506e-05,0.00016410871467087418,0.007635513786226511,0.00034271812182851136,0.00019197417714167386
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_264_bb01.png,crazing,crazing,0.9916538596153259,0.9916538596153259,0.00010872567509068176,0.00031446240609511733,0.007496167905628681,0.0003077543806284666,0.0001191190312965773
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_265_bb00.png,crazing,crazing,0.9951174259185791,0.9951174259185791,6.44716783426702e-05,0.0005869499291293323,0.003929185681045055,0.00018021308642346412,0.00012175258598290384
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_265_bb01.png,crazing,crazing,0.9961279034614563,0.9961279034614563,3.8952122849877924e-05,0.0001745280169416219,0.002821217058226466,0.0006424796301871538,0.00019498659821692854
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_266_bb00.png,crazing,crazing,0.9954551458358765,0.9954551458358765,5.6208948080893606e-05,0.0003577223978936672,0.0038070944137871265,0.00023054986377246678,9.334853530162945e-05
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_266_bb01.png,crazing,crazing,0.9886926412582397,0.9886926412582397,0.00018523723701946437,0.000574275094550103,0.010283364914357662,0.00019907939713448286,6.55060721328482e-05
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_267_bb00.png,crazing,crazing,0.9894567131996155,0.9894567131996155,0.00015873476513661444,0.0016802956815809011,0.00787820853292942,0.000649231718853116,0.00017677956202533096
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_267_bb01.png,crazing,crazing,0.9956483244895935,0.9956483244895935,8.510863699484617e-05,0.0017653531394898891,0.0016484687803313136,0.00035216682590544224,0.0005005644052289426
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_267_bb02.png,crazing,crazing,0.9914434552192688,0.9914434552192688,0.00022695967345498502,0.004490231163799763,0.0025096747558563948,0.0009317880030721426,0.00039780462975613773
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_268_bb00.png,crazing,crazing,0.9687032699584961,0.9687032699584961,0.00019169224833603948,0.0006544339703395963,0.02901911921799183,0.0011521036503836513,0.0002794124011415988
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_268_bb01.png,crazing,crazing,0.9925532937049866,0.9925532937049866,9.270001464756206e-05,0.001631811261177063,0.005298339296132326,0.00026198869454674423,0.00016185943968594074
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_268_bb02.png,crazing,crazing,0.9878302216529846,0.9878302216529846,0.0001569394808029756,0.0007550849113613367,0.011039533652365208,0.00014272287080530077,7.543472020188347e-05
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_269_bb00.png,crazing,crazing,0.6887881755828857,0.6887881755828857,0.004460528027266264,0.27992862462997437,0.004902408923953772,0.0010335802799090743,0.020886655896902084
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_269_bb01.png,crazing,crazing,0.9329140186309814,0.9329140186309814,0.002231213264167309,0.052675772458314896,0.006291508674621582,0.0016618733061477542,0.004225587472319603
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_269_bb02.png,crazing,crazing,0.933754026889801,0.933754026889801,0.0019127967534586787,0.05297871679067612,0.00669621117413044,0.0016489023109897971,0.0030093693640083075
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_270_bb00.png,crazing,crazing,0.9942114949226379,0.9942114949226379,6.811987987020984e-05,0.00022612905013374984,0.005077208857983351,0.00030399233219213784,0.00011306091619189829
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_270_bb01.png,crazing,crazing,0.9902790188789368,0.9902790188789368,0.0001345616183243692,0.0004047223774250597,0.008876431733369827,0.00022352574160322547,8.186565537471324e-05
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_270_bb02.png,crazing,crazing,0.9882938861846924,0.9882938861846924,0.00011417480709496886,0.0008905635913833976,0.009840504266321659,0.0005527368048205972,0.00030809477902948856
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_271_bb00.png,crazing,crazing,0.9966133236885071,0.9966133236885071,8.210443775169551e-05,0.0005189243820495903,0.0025030674878507853,0.00019496855384204537,8.760859054746106e-05
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_271_bb01.png,crazing,crazing,0.9864618182182312,0.9864618182182312,0.0002848167496267706,0.006793923210352659,0.004373224917799234,0.0016546472907066345,0.00043154440936632454
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_271_bb02.png,crazing,crazing,0.9927353858947754,0.9927353858947754,3.2405845558969304e-05,0.0003914562985301018,0.005965908989310265,0.00043965422082692385,0.00043513980926945806
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_271_bb03.png,crazing,crazing,0.9781302213668823,0.9781302213668823,0.00013649248285219073,0.0011301118647679687,0.020020145922899246,0.0004364359483588487,0.00014666076458524913
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_272_bb00.png,crazing,crazing,0.9968345761299133,0.9968345761299133,3.797941462835297e-05,0.0003088568919338286,0.0024092933163046837,0.0001856906892498955,0.00022363077732734382
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_272_bb01.png,crazing,crazing,0.9932219982147217,0.9932219982147217,0.00012145915388828143,0.00041470592259429395,0.005840262398123741,0.0003418059495743364,5.9638030506903306e-05
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_272_bb02.png,crazing,crazing,0.7268376350402832,0.7268376350402832,0.0005619739531539381,0.0024765345733612776,0.26740309596061707,0.0004495800822041929,0.002271207282319665
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_273_bb00.png,crazing,crazing,0.9179643392562866,0.9179643392562866,0.00026001734659075737,0.0017802271759137511,0.0786411315202713,0.0005153929232619703,0.0008389240829274058
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_273_bb01.png,crazing,crazing,0.9959471821784973,0.9959471821784973,7.75944790802896e-05,0.0010132043389603496,0.0026761721819639206,0.000166520185302943,0.00011924780847039074
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_273_bb02.png,crazing,crazing,0.9821680784225464,0.9821680784225464,0.0002072245697490871,0.0041246917098760605,0.012113829143345356,0.0007037231116555631,0.0006824462907388806
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_274_bb00.png,crazing,crazing,0.9947920441627502,0.9947920441627502,8.880874520400539e-05,0.000492858060169965,0.0042807795107364655,0.00023387950204778463,0.0001115732520702295
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_274_bb01.png,crazing,crazing,0.9951443076133728,0.9951443076133728,0.0001135556522058323,0.0011986515019088984,0.0031346995383501053,0.00028354048845358193,0.00012519434676505625
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_274_bb02.png,crazing,crazing,0.9840998649597168,0.9840998649597168,0.0001591193868080154,0.00038685876643285155,0.013874736614525318,0.0013637052616104484,0.0001156771759269759
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_274_bb03.png,crazing,crazing,0.9821226596832275,0.9821226596832275,0.00028062963974662125,0.001632705214433372,0.00955068040639162,0.006219539791345596,0.00019386607164051384
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_275_bb00.png,crazing,crazing,0.9941524863243103,0.9941524863243103,4.756427006213926e-05,0.0003732393670361489,0.0048962910659611225,0.00036279784399084747,0.00016771531954873353
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_275_bb01.png,crazing,crazing,0.9959773421287537,0.9959773421287537,7.761044253129512e-05,0.0004685888416133821,0.003258247161284089,0.00014687505608890206,7.128594006644562e-05
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_275_bb02.png,crazing,crazing,0.9771744608879089,0.9771744608879089,0.00021457168622873724,0.000573936733417213,0.02104788087308407,0.0008714699069969356,0.00011773491132771596
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_276_bb00.png,crazing,crazing,0.9198489785194397,0.9198489785194397,0.0011426322162151337,0.06882400810718536,0.0037662566173821688,0.0008362617809325457,0.005581901874393225
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_276_bb01.png,crazing,crazing,0.9735057950019836,0.9735057950019836,0.000674425158649683,0.020460903644561768,0.0025955112650990486,0.0009962767362594604,0.0017670117085799575
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_277_bb00.png,crazing,crazing,0.9881892204284668,0.9881892204284668,7.833585550542921e-05,0.0003671830636449158,0.010745055973529816,0.0003696088388096541,0.0002505526354070753
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_277_bb01.png,crazing,crazing,0.9951202273368835,0.9951202273368835,7.997280772542581e-05,0.000974633963778615,0.0032731799874454737,0.0004006656527053565,0.00015121937030926347
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_278_bb00.png,crazing,crazing,0.9932970404624939,0.9932970404624939,0.00011139717389596626,0.000828367774374783,0.0053373947739601135,0.00033727692789398134,8.857427746988833e-05
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_278_bb01.png,crazing,crazing,0.9856433868408203,0.9856433868408203,0.00019053769938182086,0.001753279473632574,0.011684278026223183,0.0005280104815028608,0.00020047191355843097
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_278_bb02.png,crazing,crazing,0.9907998442649841,0.9907998442649841,0.00010844459029613063,0.0008125370950438082,0.008002974092960358,0.00014116875536274165,0.00013510223652701825
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_278_bb03.png,crazing,crazing,0.9953816533088684,0.9953816533088684,8.412713214056566e-05,0.0011067435843870044,0.0026533235795795918,0.0004479860363062471,0.00032619849662296474
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_279_bb00.png,crazing,crazing,0.9888523817062378,0.9888523817062378,0.0001029391642077826,0.00036054066731594503,0.010106894187629223,0.00048382292152382433,9.343588317278773e-05
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_279_bb01.png,crazing,crazing,0.9958563446998596,0.9958563446998596,5.086481542093679e-05,0.00037998330662958324,0.0034522167406976223,0.00011892020847881213,0.00014160250429995358
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_280_bb00.png,crazing,crazing,0.9743300080299377,0.9743300080299377,0.0012391534401103854,0.01607595384120941,0.00333464820869267,0.001130813965573907,0.0038893797900527716
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_281_bb00.png,crazing,crazing,0.9885796904563904,0.9885796904563904,0.00010894711158471182,0.00039615127025172114,0.010626879520714283,0.00018422833818476647,0.00010406369983684272
vit_b_16,/Users/admin/surface-defect-train/results/chips/validation/crazing/crazing_281_bb01.png,crazing,crazing,0.9943431615829468,0.9943431615829468,8.964578591985628e-05,0.000587228627409786,0.004634466953575611,0.00018042681040242314,0.00016513263108208776
